,mi,ha,ar,ab,p,ao,lt,lg,v
1760,6.6368,42.0,7.1911764705882355,0.9950980392156864,577.0,2.82843137254902,34.05,-118.39,5.00001
1761,4.4091,36.0,6.22672064777328,1.0364372469635628,671.0,2.716599190283401,37.62,-122.42,3.179
1762,2.5,15.0,4.581967213114754,1.1055327868852458,1837.0,1.882172131147541,37.99,-121.33,1.759
1763,4.5658,33.0,5.74468085106383,1.2644376899696048,859.0,2.610942249240121,33.62,-117.93,5.00001
1764,8.1039,32.0,6.716374269005848,1.0146198830409356,871.0,2.546783625730994,37.52,-122.3,3.822
1765,2.7845,28.0,5.1082621082621085,1.01994301994302,1233.0,3.5128205128205128,35.3,-118.91,0.8220000000000001
1766,4.7222,20.0,5.164456233421752,1.013262599469496,3273.0,2.8938992042440317,34.04,-118.08,1.851
1767,3.0114,31.0,4.117021276595745,0.946808510638298,1175.0,4.166666666666667,33.97,-118.14,1.77
1768,6.0712,22.0,5.658008658008658,0.9805194805194806,1240.0,2.683982683982684,37.23,-121.91,2.718
1769,5.0907,21.0,6.239971346704872,1.1060171919770774,3173.0,2.272922636103152,33.54,-117.75,3.782
1770,7.2628,21.0,6.1063829787234045,0.9297872340425531,1671.0,3.5553191489361704,33.86,-118.04,3.227
1771,3.9712,16.0,4.624539877300614,1.0294478527607362,1986.0,2.4368098159509204,37.95,-122.47,1.875
1772,5.4536,38.0,6.0923787528868365,0.9976905311778292,1284.0,2.9653579676674364,34.12,-118.09,3.427
1773,2.2264,24.0,3.8861283643892337,1.0745341614906831,898.0,1.8592132505175984,32.75,-117.13,1.125
1774,3.4643,28.0,4.173469387755102,1.0612244897959184,244.0,2.489795918367347,37.74,-121.13,0.909
1775,2.1108,44.0,3.8101604278074865,1.1711229946524064,1121.0,2.9973262032085564,34.08,-118.25,2.0
1776,6.9405,17.0,7.166666666666668,1.0096153846153846,992.0,3.17948717948718,36.88,-119.71,1.652
1777,1.0472,15.0,5.088,1.112,1383.0,3.688,36.72,-119.8,0.578
1778,3.153,42.0,3.9234642497482377,0.9879154078549848,4496.0,4.527693856998993,33.95,-118.22,1.509
1779,3.631,5.0,4.580882352941177,1.0735294117647058,396.0,2.9117647058823533,33.68,-117.8,2.25
1780,3.1985,29.0,5.078125,1.05,1046.0,3.26875,33.94,-117.48,1.173
1781,4.4063,15.0,6.104430379746836,1.0031645569620251,1237.0,3.914556962025317,34.0,-117.5,1.285
1782,5.777,23.0,6.552301255230128,0.9811715481171548,1646.0,3.4435146443514646,33.85,-118.04,3.159
1783,5.1433,23.0,5.297413793103448,1.0948275862068966,687.0,2.9612068965517238,36.96,-121.69,3.056
1784,2.1937,20.0,3.6257668711656432,1.1625766871165644,678.0,2.0797546012269943,32.75,-117.14,1.625
1785,1.4254,19.0,4.076388888888889,1.0597222222222222,1953.0,2.7125,32.73,-117.08,1.113
1786,3.5391,30.0,5.229468599033816,1.2946859903381642,1500.0,3.6231884057971016,37.75,-119.55,0.5589999999999999
1787,2.6667,35.0,3.8959537572254335,0.884393063583815,808.0,4.670520231213873,34.27,-118.42,1.4780000000000002
1788,6.0321,17.0,6.493939393939394,0.9818181818181818,1073.0,3.2515151515151515,34.44,-119.92,4.026
1789,3.5385,14.0,5.611510791366906,1.0701438848920863,1569.0,2.8219424460431655,39.32,-120.94,1.574
1790,5.7395,24.0,6.266853932584269,0.9676966292134832,1943.0,2.7289325842696632,33.65,-117.96,2.898
1791,1.7222,18.0,4.7908745247148286,1.0190114068441063,576.0,2.1901140684410647,37.29,-120.44,1.015
1792,3.2197,17.0,6.53781512605042,0.984873949579832,2791.0,4.690756302521009,32.8,-117.11,0.675
1793,7.8528,9.0,6.009174311926607,1.0091743119266054,222.0,2.036697247706422,34.15,-118.82,3.375
1794,3.1373,23.0,3.752241238793806,1.0749796251018744,2391.0,1.9486552567237163,34.15,-118.37,2.631
1795,2.0625,52.0,4.323353293413174,1.026946107784431,1154.0,3.4550898203592815,34.01,-118.3,1.344
1796,3.1979,43.0,3.79155672823219,1.0712401055408969,692.0,1.8258575197889184,32.74,-117.16,4.667
1797,5.048,26.0,5.0,1.0,11.0,3.6666666666666665,37.6,-122.37,3.5
1798,1.9318,30.0,2.443840579710145,0.9402173913043478,2646.0,4.793478260869565,33.79,-118.17,1.159
1799,4.25,33.0,4.6375838926174495,0.8523489932885906,431.0,2.8926174496644297,37.63,-122.08,1.926
1800,3.0682,52.0,3.732843137254902,1.0955882352941178,636.0,1.5588235294117647,33.99,-118.47,4.125
1801,3.0806,22.0,8.886039886039885,1.823361823361824,786.0,2.2393162393162402,38.94,-119.99,1.185
1802,3.8403,21.0,4.886842105263158,1.05,881.0,2.318421052631579,33.47,-117.7,3.5
1803,6.471,52.0,6.7293729372937285,0.9867986798679867,772.0,2.5478547854785485,37.58,-122.38,5.00001
1804,2.3687,31.0,4.815561959654179,1.0720461095100864,1371.0,3.951008645533141,36.7,-119.55,0.639
1805,4.3661,37.0,5.372141372141372,0.9417879417879418,1333.0,2.7713097713097707,33.85,-118.12,2.199
1806,2.3224,29.0,5.186915887850467,1.1004672897196262,1170.0,2.733644859813084,39.36,-121.69,0.562
1807,3.2246,19.0,5.7640249332146025,1.0792520035618878,3559.0,3.1691896705253786,37.69,-121.08,1.293
1808,3.4183,29.0,7.1460317460317455,1.4730158730158731,855.0,2.7142857142857144,34.39,-117.13,1.041
1809,4.2062,35.0,4.7975460122699385,0.9386503067484664,499.0,3.0613496932515334,34.09,-117.93,1.6130000000000002
1810,4.3889,41.0,5.741007194244604,1.1990407673860912,837.0,2.0071942446043165,34.15,-118.4,3.804
1811,1.179,23.0,2.3887973640856672,1.057660626029654,1258.0,2.0724876441515647,34.42,-119.86,2.25
1812,2.2845,41.0,3.897887323943662,0.9683098591549296,1213.0,2.13556338028169,37.86,-122.28,1.531
1813,5.5,27.0,6.184039087947882,0.972312703583062,2043.0,3.3273615635179152,34.03,-118.09,2.768
1814,4.1364,31.0,5.4149326805385565,1.0208078335373316,1915.0,2.343941248470012,37.6,-122.41,4.12
1815,5.0756,52.0,5.4010507880910685,1.042031523642732,1324.0,2.318739054290718,37.58,-122.36,3.742
1816,4.0968,30.0,3.9354624085163006,1.164337990685296,2136.0,1.4211576846307383,33.74,-118.18,3.1
1817,3.6875,36.0,5.327526132404182,1.0104529616724738,1271.0,4.428571428571429,33.99,-118.1,1.7519999999999998
1818,4.5795,18.0,13.858024691358025,2.4197530864197527,421.0,2.598765432098765,39.21,-120.11,1.5830000000000002
1819,4.2227,30.0,5.698060941828254,1.0290858725761771,1994.0,2.761772853185596,38.01,-121.89,1.344
1820,4.4821,5.0,6.05506329113924,1.0943037974683545,4620.0,2.9240506329113924,38.1,-122.2,2.1
1821,1.6769,27.0,5.839237057220711,1.5803814713896458,898.0,2.446866485013624,38.96,-122.65,0.632
1822,4.3214,41.0,5.84,1.008,230.0,1.84,34.09,-118.39,5.00001
1823,3.0687,32.0,5.185552407932011,1.114730878186969,1613.0,2.2847025495750706,35.63,-117.67,0.635
1824,2.1667,38.0,5.2377358490566035,1.0415094339622641,871.0,3.2867924528301886,37.73,-122.38,1.938
1825,5.1356,10.0,5.144312393887946,0.9745331069609507,1623.0,2.7555178268251272,37.26,-121.82,2.187
1826,6.6897,22.0,7.408783783783784,1.0016891891891893,1915.0,3.2347972972972974,33.89,-117.86,2.898
1827,5.5867,35.0,5.350574712643677,1.0402298850574712,516.0,2.9655172413793105,33.86,-117.93,1.825
1828,2.8043,16.0,5.158227848101267,0.989451476793249,721.0,1.521097046413502,37.99,-122.06,0.875
1829,2.5398,47.0,5.416413373860181,1.027355623100304,1003.0,3.048632218844985,33.94,-118.29,1.057
1830,2.4492,12.0,5.817004048582996,1.2275303643724695,4862.0,3.9368421052631577,34.1,-117.39,1.038
1831,4.4063,13.0,28.757281553398066,5.300970873786408,252.0,2.4466019417475726,38.26,-120.33,1.558
1832,4.3362,31.0,5.945098039215687,0.9333333333333332,596.0,2.3372549019607844,34.16,-117.25,1.594
1833,4.35,36.0,5.96234309623431,1.0251046025104602,573.0,2.397489539748954,37.95,-122.32,1.85
1834,1.4044,35.0,4.659147869674184,1.0726817042606516,1208.0,3.027568922305764,36.97,-120.06,0.617
1835,3.9167,52.0,5.376146788990827,0.9862385321100916,489.0,2.243119266055046,37.88,-122.28,2.356
1836,3.5714,11.0,5.575418994413408,1.0670391061452509,1023.0,2.8575418994413413,36.84,-121.37,2.43
1837,7.8528,17.0,6.4,0.99,959.0,2.3975,37.31,-122.08,3.689
1838,2.9453,28.0,5.343042071197411,0.9870550161812298,780.0,2.5242718446601944,36.81,-119.72,0.722
1839,4.744,48.0,7.117647058823527,1.088235294117647,610.0,2.5630252100840343,37.8,-122.19,2.573
1840,7.5426,15.0,7.002971768202079,0.9970282317979198,2197.0,3.264487369985141,33.65,-117.65,2.948
1841,7.0568,5.0,7.0234375,0.912109375,1738.0,3.39453125,37.73,-122.06,4.125
1842,8.4389,25.0,7.718446601941747,1.058252427184466,568.0,2.7572815533980584,34.11,-118.3,5.00001
1843,2.7955,31.0,5.070063694267517,1.1401273885350318,1561.0,2.4856687898089174,37.68,-122.14,1.831
1844,2.9688,43.0,4.4455958549222805,1.0414507772020725,1343.0,3.479274611398964,34.08,-118.08,2.114
1845,4.3194,40.0,4.7340425531914905,0.99645390070922,804.0,2.851063829787234,33.92,-118.15,1.984
1846,1.25,36.0,4.568047337278106,1.0710059171597632,1938.0,3.8224852071005917,33.95,-118.24,0.974
1847,3.7312,31.0,4.635021097046414,1.0569620253164558,944.0,1.9915611814346,34.16,-118.38,3.194
1848,1.6393,22.0,4.819787985865723,1.088339222614841,1081.0,1.9098939929328624,33.47,-117.67,5.00001
1849,3.0288,19.0,3.373529411764706,1.0529411764705885,1686.0,2.4794117647058824,34.15,-118.23,2.583
1850,3.9615,45.0,4.361746361746362,1.0103950103950103,1343.0,2.7920997920997923,34.02,-118.38,2.6860000000000004
1851,6.256,36.0,6.2590673575129525,1.0207253886010363,1115.0,2.88860103626943,33.82,-118.37,3.669
1852,5.3194,35.0,6.029315960912053,1.0553745928338762,1449.0,2.359934853420196,33.99,-118.36,3.137
1853,2.8352,38.0,6.385964912280703,1.619047619047619,755.0,1.8922305764411027,33.65,-118.02,4.083
1854,5.228,16.0,6.5694513099357374,1.0192782995551162,6931.0,3.426099851705388,33.97,-117.72,1.878
1855,2.625,43.0,3.5346820809248567,1.1040462427745663,1699.0,2.4552023121387285,33.98,-118.04,1.633
1856,4.6528,47.0,4.335820895522388,0.8768656716417911,781.0,2.9141791044776117,34.13,-118.23,2.444
1857,3.287,19.0,3.668181818181818,1.0439393939393942,1726.0,2.6151515151515152,33.9,-118.3,1.814
1858,1.8625,52.0,6.411764705882352,1.1911764705882353,197.0,2.897058823529412,37.77,-120.85,0.8540000000000001
1859,1.4063,51.0,4.446428571428571,1.0267857142857142,368.0,3.2857142857142856,34.06,-117.73,0.988
1860,4.0729,38.0,5.271875,1.0484375,1906.0,2.978125,34.13,-118.01,2.123
1861,4.7466,19.0,5.765661252900232,1.0139211136890949,1286.0,2.9837587006960558,33.82,-118.02,2.583
1862,1.4815,52.0,5.327472527472527,1.1604395604395603,1171.0,2.573626373626374,34.13,-117.29,0.779
1863,1.1311,29.0,3.8753180661577606,1.1195928753180662,1302.0,3.3129770992366407,32.67,-115.49,0.847
1864,5.6058,19.0,6.033998920669185,1.0226659471127901,7817.0,4.21856449001619,37.31,-121.83,2.327
1865,8.1163,16.0,7.8982035928143715,1.032934131736527,1055.0,3.1586826347305386,37.92,-122.01,3.658
1866,3.5179,37.0,5.8470363288718925,1.0841300191204588,1351.0,2.5831739961759084,38.01,-121.8,1.308
1867,2.9779,30.0,4.422976501305484,1.0391644908616189,1181.0,3.08355091383812,33.88,-118.16,1.695
1868,3.375,26.0,5.3694915254237285,1.0,846.0,2.8677966101694916,38.33,-122.7,1.5630000000000002
1869,4.3375,31.0,6.240121580547112,1.0212765957446808,867.0,2.635258358662614,37.7,-122.09,2.418
1870,5.397,44.0,6.234299516908213,1.0555555555555556,1006.0,2.429951690821256,37.47,-122.16,3.417
1871,1.9881,12.0,4.513888888888889,0.9988425925925926,2145.0,2.4826388888888893,40.56,-122.35,0.852
1872,1.64,45.0,4.224043715846994,1.0136612021857925,1186.0,3.2404371584699447,33.97,-118.27,0.968
1873,2.2755,21.0,4.064606741573034,0.9620786516853932,2109.0,2.9620786516853927,32.58,-117.11,1.25
1874,4.3714,23.0,6.202672605790646,1.042316258351893,1456.0,3.242761692650334,32.7,-117.0,1.31
1875,3.2232,35.0,5.365038560411311,1.088688946015424,2127.0,2.733933161953728,34.17,-117.29,0.883
1876,9.9025,40.0,8.10684931506849,1.0657534246575342,985.0,2.698630136986301,37.47,-122.2,5.00001
1877,4.8958,21.0,9.01219512195122,1.5243902439024388,199.0,2.426829268292683,34.07,-116.98,1.175
1878,5.5785,17.0,6.2,1.2297872340425533,591.0,2.514893617021277,37.15,-122.18,2.841
1879,5.7709,4.0,5.181347150259066,1.0932642487046629,833.0,2.1580310880829017,33.65,-117.58,1.903
1880,6.6277,35.0,6.102564102564102,1.0256410256410255,788.0,2.8864468864468864,34.24,-118.26,3.444
1881,2.1164,34.0,3.9858823529411764,1.0705882352941176,1467.0,3.4517647058823533,32.71,-117.14,1.394
1882,2.7727,52.0,4.867158671586716,1.088560885608856,898.0,3.3136531365313653,34.0,-118.29,1.286
1883,1.5603,41.0,2.70926517571885,1.0319488817891374,1428.0,4.562300319488819,34.02,-118.26,1.096
1884,8.2531,17.0,9.380090497737557,1.4162895927601808,573.0,2.5927601809954752,33.29,-117.0,4.192
1885,2.5769,27.0,3.78772378516624,1.0460358056265984,1505.0,3.8491048593350383,37.34,-121.85,1.375
1886,3.6875,23.0,5.077010192525481,1.0124575311438275,2136.0,2.419026047565119,35.4,-118.95,1.017
1887,3.1630000000000003,40.0,3.875,0.9669117647058824,1922.0,3.5330882352941178,33.98,-118.34,1.378
1888,6.6453,25.0,6.618249534450651,0.9832402234636872,1600.0,2.97951582867784,33.78,-118.03,2.701
1889,2.4,31.0,5.6054421768707465,0.9965986394557824,792.0,2.6938775510204085,37.67,-120.97,1.215
1890,1.1553,12.0,4.238888888888889,1.1314814814814815,919.0,1.701851851851852,38.54,-122.81,1.393
1891,5.0508,32.0,7.575688073394495,1.1009174311926606,1185.0,2.717889908256881,38.59,-121.36,2.257
1892,1.6953,43.0,2.032738095238096,1.1011904761904765,942.0,1.4017857142857142,34.06,-118.3,1.5
1893,3.5497,25.0,4.801946193474528,1.0715512306811676,4483.0,2.5661133371493987,34.26,-118.49,2.613
1894,4.1161,49.0,5.406417112299465,1.0338680926916222,1284.0,2.288770053475936,34.17,-118.34,2.325
1895,3.625,25.0,5.887788778877888,1.0297029702970295,904.0,2.983498349834984,36.63,-119.43,1.0759999999999998
1896,5.4298,24.0,6.174964438122332,0.9189189189189192,1929.0,2.7439544807965857,34.24,-119.05,2.7960000000000003
1897,3.0735,23.0,5.3345892991710615,1.0406932931424264,3205.0,2.4152223059532782,34.11,-117.78,2.123
1898,2.9688,24.0,5.526881720430108,0.9946236559139784,471.0,2.532258064516129,39.52,-121.53,0.8640000000000001
1899,3.4107,29.0,4.256756756756757,0.9797297297297296,378.0,2.5540540540540544,34.13,-117.86,1.7080000000000002
1900,5.444,37.0,5.922779922779922,0.996138996138996,751.0,2.8996138996139003,34.0,-118.4,3.36
1901,5.4824,15.0,6.551051051051051,1.036036036036036,2410.0,3.618618618618618,34.0,-117.72,1.797
1902,1.6591,52.0,2.5,0.8181818181818182,65.0,2.9545454545454546,32.73,-117.17,1.125
1903,4.2381,43.0,4.8053097345132745,0.9690265486725664,715.0,3.163716814159292,37.35,-121.88,1.935
1904,2.7,5.0,8.857142857142858,2.0476190476190474,41.0,1.9523809523809523,33.38,-115.94,0.588
1905,2.5804,43.0,5.4781491002570695,1.025706940874036,910.0,2.339331619537275,40.62,-124.13,0.921
1906,3.375,22.0,4.639405204460966,1.0074349442379182,579.0,2.152416356877324,37.82,-121.99,2.0
1907,4.1734,39.0,6.396825396825397,1.0634920634920637,640.0,2.031746031746032,38.45,-122.7,2.405
1908,5.5709,31.0,6.72108843537415,1.1003401360544218,1762.0,2.9965986394557818,34.21,-118.63,2.448
1909,4.5083,34.0,5.233009708737863,0.9951456310679612,575.0,2.79126213592233,33.85,-118.0,1.88
1910,4.3008,33.0,6.314159292035399,1.081858407079646,1109.0,2.4535398230088497,38.02,-121.33,1.364
1911,3.3534,26.0,6.087096774193548,1.1548387096774193,1913.0,3.085483870967741,34.13,-117.24,0.989
1912,2.75,52.0,5.615141955835962,1.1766561514195584,824.0,2.5993690851735014,38.1,-122.25,1.099
1913,4.1947,16.0,6.384803921568627,1.0784313725490196,1352.0,3.313725490196078,38.0,-121.88,1.403
1914,4.088,27.0,6.089156626506022,1.0578313253012048,1089.0,2.6240963855421686,38.5,-121.44,0.968
1915,4.8295,37.0,5.51603498542274,1.0116618075801749,1039.0,3.0291545189504374,34.19,-118.52,2.121
1916,5.1496,27.0,5.224299065420562,1.125233644859813,1073.0,2.005607476635514,34.15,-118.42,3.65
1917,5.2121,32.0,4.294964028776978,1.0629496402877698,1009.0,1.814748201438849,33.98,-118.46,4.667
1918,3.775,25.0,5.2075471698113205,1.125,1084.0,2.556603773584906,34.1,-117.87,1.917
1919,10.4286,52.0,7.91970802919708,0.9817518248175182,784.0,2.8613138686131387,37.57,-122.35,5.00001
1920,2.7236,19.0,5.77208480565371,1.0848056537102473,1252.0,2.2120141342756185,38.36,-120.69,1.099
1921,4.665,11.0,15.272727272727273,2.4303030303030297,397.0,2.4060606060606062,39.35,-120.27,1.456
1922,3.8047,45.0,4.911475409836067,1.0262295081967212,1003.0,3.2885245901639344,37.72,-122.18,1.567
1923,4.9904,36.0,6.004366812227074,1.0633187772925763,1386.0,3.0262008733624453,33.86,-118.11,2.217
1924,6.3566,16.0,5.561643835616438,0.8794520547945206,1343.0,3.67945205479452,37.27,-121.82,2.7910000000000004
1925,2.9,22.0,6.776942355889722,1.2456140350877194,1432.0,3.5889724310776936,37.51,-120.46,0.831
1926,2.9605,12.0,4.915341440598692,1.0224508886810102,5633.0,2.6347053320860616,38.55,-121.78,2.043
1927,4.3182,36.0,5.62625,1.04,2196.0,2.745,38.01,-122.45,2.527
1928,4.0398,23.0,5.154782608695652,1.0469565217391303,3570.0,3.1043478260869564,33.77,-117.85,2.331
1929,6.1563,13.0,6.3392070484581495,1.0440528634361232,557.0,2.4537444933920707,35.44,-118.93,2.042
1930,4.6602,22.0,5.767123287671232,0.96986301369863,993.0,2.7205479452054795,37.94,-122.05,2.278
1931,1.8317,47.0,5.061420345489443,1.128598848368522,1903.0,3.6525911708253367,33.99,-118.3,0.965
1932,2.9559,16.0,4.284403669724772,1.0160550458715596,1323.0,3.0344036697247705,36.2,-121.13,1.632
1933,1.9961,13.0,4.996287128712871,1.0748762376237624,6159.0,1.905631188118812,33.73,-116.99,0.978
1934,2.1366,47.0,5.0190311418685125,1.0916955017301038,1276.0,2.207612456747405,38.76,-121.28,1.019
1935,2.5938,18.0,4.470588235294118,1.0565167243367934,2386.0,2.7520184544406003,38.34,-121.98,1.295
1936,5.716,4.0,5.506923540036123,1.0999397953040335,3950.0,2.3780854906682722,34.25,-118.81,3.208
1937,5.2881,17.0,6.573389651531151,0.9904963041182682,3064.0,3.235480464625132,38.56,-121.36,1.38
1938,4.0517,36.0,5.380597014925373,1.0111940298507462,990.0,3.6940298507462686,33.91,-118.09,1.622
1939,2.1705,23.0,5.133333333333334,1.0777777777777775,261.0,2.9,39.5,-122.19,0.53
1940,5.8178,27.0,5.752136752136753,0.9544159544159544,1020.0,2.9059829059829063,37.27,-121.88,2.674
1941,2.9911,36.0,5.1235955056179785,1.002808988764045,906.0,2.544943820224719,38.52,-121.48,0.964
1942,2.7143,16.0,6.385300668151448,1.244988864142539,1203.0,2.6792873051224944,39.88,-121.75,0.953
1943,4.4306,21.0,5.904225352112676,1.0591549295774647,2101.0,2.9591549295774646,32.78,-116.92,1.591
1944,2.5288,39.0,4.539130434782608,1.0695652173913044,1200.0,1.7391304347826086,32.74,-117.18,2.74
1945,3.1989,37.0,3.943820224719101,0.99625468164794,939.0,3.5168539325842696,37.47,-122.2,3.208
1946,2.0729,25.0,5.566037735849056,1.0471698113207548,611.0,2.8820754716981134,36.56,-119.38,0.847
1947,3.2215,8.0,6.2686711930164885,1.0620756547041708,3213.0,3.1163918525703203,34.45,-117.27,1.088
1948,4.005,48.0,5.702702702702703,1.054054054054054,539.0,2.427927927927928,34.05,-118.37,2.75
1949,2.6292,32.0,4.581005586592179,1.0921787709497206,1312.0,3.664804469273743,34.13,-117.9,1.361
1950,4.15,52.0,4.355044699872287,1.0217113665389528,1218.0,1.5555555555555556,34.12,-118.32,3.935
1951,3.025,44.0,4.4296875,1.03125,1091.0,2.841145833333333,33.86,-118.17,1.6230000000000002
1952,3.5625,43.0,5.64741641337386,1.0486322188449848,1054.0,3.2036474164133737,34.11,-118.01,2.116
1953,4.2578,36.0,5.258823529411765,1.1176470588235294,2886.0,33.95294117647059,33.94,-117.63,1.833
1954,4.3548,17.0,5.7139423076923075,1.0540865384615383,2412.0,2.8990384615384617,32.97,-117.06,1.923
1955,3.9549,36.0,4.2378947368421045,0.9157894736842104,1476.0,3.1073684210526316,33.96,-118.1,1.921
1956,3.8594,45.0,5.413793103448278,0.9540229885057472,401.0,2.3045977011494254,34.15,-117.3,0.908
1957,3.6531,18.0,5.642638036809816,1.0644171779141105,1820.0,2.791411042944785,33.79,-118.0,1.435
1958,2.5212,21.0,5.897923875432526,1.3350634371395618,3623.0,2.0893886966551327,33.82,-116.52,1.452
1959,4.0,36.0,5.6298076923076925,1.0480769230769231,1191.0,2.8629807692307687,37.97,-122.02,1.71
1960,3.2879,32.0,6.097807757166947,1.0640809443507588,2131.0,3.593591905564924,34.09,-117.36,0.955
1961,5.2449,22.0,5.9309927360774815,1.0254237288135593,1701.0,2.059322033898305,38.57,-121.37,3.87
1962,2.2042,33.0,3.492063492063492,1.0828924162257496,1057.0,1.8641975308641976,32.75,-117.24,2.313
1963,1.5714,39.0,3.8303571428571432,1.0178571428571428,1222.0,5.455357142857144,36.52,-119.29,0.43
1964,5.3428,14.0,6.326007326007326,1.1062271062271063,1116.0,4.087912087912088,37.59,-122.04,2.436
1965,8.4882,27.0,6.945945945945946,0.972972972972973,315.0,2.8378378378378377,38.75,-121.16,2.766
1966,2.24,30.0,3.930232558139535,1.0588235294117647,1593.0,2.179206566347469,32.64,-117.07,1.295
